 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
  6.6380759E+10  2.1489997E+00  2.4973999E+02 
  6.6384241E+10  2.1509995E+00  2.4969998E+02 
  6.6387714E+10  2.1539998E+00  2.4969998E+02 
  6.6391196E+10  2.1569996E+00  2.4969998E+02 
  6.6394669E+10  2.1599998E+00  2.4969998E+02 
  6.6398151E+10  2.1629996E+00  2.4969998E+02 
  6.6400756E+10  2.1650000E+00  2.4968997E+02 
  6.6404237E+10  2.1679997E+00  2.4969998E+02 
  6.6407711E+10  2.1709995E+00  2.4969998E+02 
  6.6410324E+10  2.1719999E+00  2.4965997E+02 
  6.6412495E+10  2.1749997E+00  2.4970999E+02 
  6.6415100E+10  2.1769996E+00  2.4969998E+02 
  6.6419016E+10  2.1799998E+00  2.4969998E+02 
  6.6419450E+10  2.1809998E+00  2.4969998E+02 
  6.6420752E+10  2.1819997E+00  2.4973999E+02 
  6.6423366E+10  2.1829996E+00  2.4965997E+02 
  6.6426839E+10  2.1859999E+00  2.4965997E+02 
  6.6430321E+10  2.1899996E+00  2.4969998E+02 
  6.6433794E+10  2.1919999E+00  2.4965997E+02 
  6.6437276E+10  2.1949997E+00  2.4969998E+02 
  6.6440749E+10  2.1980000E+00  2.4969998E+02 
  6.6444231E+10  2.2009997E+00  2.4965997E+02 
  6.6447704E+10  2.2040000E+00  2.4969998E+02 
  6.6451186E+10  2.2069998E+00  2.4969998E+02 
  6.6454659E+10  2.2089996E+00  2.4965997E+02 
  6.6458141E+10  2.2119999E+00  2.4965997E+02 
  6.6461614E+10  2.2149997E+00  2.4965997E+02 
  6.6465096E+10  2.2179999E+00  2.4965997E+02 
  6.6468569E+10  2.2199998E+00  2.4963998E+02 
  6.6472051E+10  2.2229996E+00  2.4962997E+02 
  6.6475524E+10  2.2259998E+00  2.4965997E+02 
  6.6479006E+10  2.2289996E+00  2.4962997E+02 
  6.6482487E+10  2.2319999E+00  2.4968997E+02 
  6.6485961E+10  2.2349997E+00  2.4968997E+02 
  6.6489442E+10  2.2370000E+00  2.4962000E+02 
  6.6492916E+10  2.2409997E+00  2.4965997E+02 
  6.6496397E+10  2.2429996E+00  2.4965997E+02 
  6.6499871E+10  2.2459998E+00  2.4965997E+02 
  6.6503352E+10  2.2489996E+00  2.4965997E+02 
  6.6506826E+10  2.2519999E+00  2.4965997E+02 
  6.6509439E+10  2.2539997E+00  2.4965997E+02 
  6.6512912E+10  2.2559996E+00  2.4965997E+02 
  6.6516394E+10  2.2589998E+00  2.4959000E+02 
  6.6519867E+10  2.2619996E+00  2.4962997E+02 
  6.6523349E+10  2.2649999E+00  2.4959000E+02 
  6.6526822E+10  2.2679996E+00  2.4962997E+02 
  6.6530304E+10  2.2709999E+00  2.4965997E+02 
  6.6533777E+10  2.2729998E+00  2.4962997E+02 
  6.6537259E+10  2.2759995E+00  2.4962997E+02 
  6.6540732E+10  2.2789998E+00  2.4962997E+02 
  6.6544214E+10  2.2819996E+00  2.4962997E+02 
  6.6547687E+10  2.2849998E+00  2.4962997E+02 
  6.6553233E+10  2.2889996E+00  2.4962997E+02 
  6.6556707E+10  2.2919998E+00  2.4962997E+02 
  6.6560188E+10  2.2939997E+00  2.4959000E+02 
  6.6563670E+10  2.2979999E+00  2.4965997E+02 
  6.6567143E+10  2.2999997E+00  2.4962997E+02 
  6.6570625E+10  2.3030000E+00  2.4962997E+02 
  6.6574098E+10  2.3059998E+00  2.4962997E+02 
  6.6577580E+10  2.3079996E+00  2.4962997E+02 
  6.6581053E+10  2.3109999E+00  2.4965997E+02 
  6.6584535E+10  2.3139997E+00  2.4962997E+02 
  6.6588008E+10  2.3169999E+00  2.4962997E+02 
  6.6591490E+10  2.3199997E+00  2.4965997E+02 
  6.6594963E+10  2.3219995E+00  2.4959000E+02 
  6.6598445E+10  2.3249998E+00  2.4962997E+02 
  6.6601918E+10  2.3269997E+00  2.4959000E+02 
  6.6605400E+10  2.3299999E+00  2.4959000E+02 
  6.6608873E+10  2.3329997E+00  2.4959000E+02 
  6.6612355E+10  2.3360000E+00  2.4959000E+02 
  6.6615828E+10  2.3399997E+00  2.4962997E+02 
  6.6619310E+10  2.3419995E+00  2.4959000E+02 
  6.6622783E+10  2.3439999E+00  2.4959000E+02 
  6.6626265E+10  2.3469996E+00  2.4959000E+02 
  6.6629747E+10  2.3499999E+00  2.4959000E+02 
  6.6633220E+10  2.3519998E+00  2.4956000E+02 
  6.6636702E+10  2.3559999E+00  2.4959000E+02 
  6.6640175E+10  2.3579998E+00  2.4956000E+02 
  6.6643657E+10  2.3609996E+00  2.4959000E+02 
  6.6647130E+10  2.3639998E+00  2.4959000E+02 
  6.6650612E+10  2.3669996E+00  2.4959000E+02 
  6.6654085E+10  2.3690000E+00  2.4956000E+02 
  6.6657567E+10  2.3719997E+00  2.4956000E+02 
  6.6661040E+10  2.3750000E+00  2.4956000E+02 
  6.6663219E+10  2.3769999E+00  2.4956000E+02 
  6.6666693E+10  2.3789997E+00  2.4956000E+02 
  6.6670174E+10  2.3820000E+00  2.4956000E+02 
  6.6673648E+10  2.3849998E+00  2.4956000E+02 
  6.6677129E+10  2.3879995E+00  2.4962000E+02 
  6.6680603E+10  2.3909998E+00  2.4959000E+02 
  6.6684084E+10  2.3939996E+00  2.4959000E+02 
  6.6687558E+10  2.3959999E+00  2.4959000E+02 
  6.6691039E+10  2.3989997E+00  2.4956000E+02 
  6.6694513E+10  2.4009995E+00  2.4956000E+02 
  6.6697994E+10  2.4049997E+00  2.4956000E+02 
  6.6701468E+10  2.4069996E+00  2.4954999E+02 
  6.6704949E+10  2.4099998E+00  2.4956000E+02 
  6.6708046E+10  2.4119997E+00  2.4956000E+02 
  6.6711962E+10  2.4150000E+00  2.4956000E+02 
  6.6715435E+10  2.4189997E+00  2.4956000E+02 
  6.6718917E+10  2.4209995E+00  2.4956000E+02 
  6.6722390E+10  2.4239998E+00  2.4956000E+02 
  6.6725872E+10  2.4269996E+00  2.4959000E+02 
  6.6729345E+10  2.4289999E+00  2.4953000E+02 
  6.6732827E+10  2.4319997E+00  2.4953000E+02 
  6.6736300E+10  2.4339995E+00  2.4950000E+02 
  6.6739782E+10  2.4369998E+00  2.4953000E+02 
  6.6743255E+10  2.4410000E+00  2.4956998E+02 
  6.6746737E+10  2.4429998E+00  2.4954999E+02 
  6.6750210E+10  2.4459996E+00  2.4954999E+02 
  6.6753692E+10  2.4489999E+00  2.4953000E+02 
  6.6757165E+10  2.4519997E+00  2.4956000E+02 
  6.6760647E+10  2.4549999E+00  2.4957999E+02 
  6.6764120E+10  2.4569998E+00  2.4956000E+02 
  6.6767602E+10  2.4610000E+00  2.4950998E+02 
  6.6768904E+10  2.4619999E+00  2.4950998E+02 
  6.6772386E+10  2.4629998E+00  2.4953998E+02 
  6.6775859E+10  2.4629998E+00  2.4950998E+02 
  6.6782380E+10  2.4579997E+00  2.4959000E+02 
  6.6785862E+10  2.4489999E+00  2.4954999E+02 
  6.6789335E+10  2.4369998E+00  2.4954999E+02 
  6.6792817E+10  2.4219999E+00  2.4951999E+02 
  6.6796290E+10  2.4049997E+00  2.4959000E+02 
  6.6799772E+10  2.3859997E+00  2.4962000E+02 
  6.6803245E+10  2.3659997E+00  2.4959000E+02 
  6.6806727E+10  2.3459997E+00  2.4962000E+02 
  6.6810200E+10  2.3259997E+00  2.4962000E+02 
  6.6813682E+10  2.3039999E+00  2.4962000E+02 
  6.6817155E+10  2.2839999E+00  2.4962000E+02 
  6.6820637E+10  2.2649999E+00  2.4968997E+02 
  6.6824110E+10  2.2449999E+00  2.4964999E+02 
  6.6827583E+10  2.2259998E+00  2.4968997E+02 
  6.6831065E+10  2.2069998E+00  2.4965997E+02 
  6.6834538E+10  2.1889997E+00  2.4965997E+02 
  6.6838020E+10  2.1719999E+00  2.4971997E+02 
  6.6841494E+10  2.1539998E+00  2.4971997E+02 
  6.6844975E+10  2.1379995E+00  2.4968997E+02 
  6.6848457E+10  2.1219997E+00  2.4971997E+02 
  6.6851930E+10  2.1059999E+00  2.4971997E+02 
  6.6855412E+10  2.0899997E+00  2.4971997E+02 
  6.6858885E+10  2.0759997E+00  2.4975000E+02 
  6.6862367E+10  2.0599999E+00  2.4968997E+02 
  6.6865840E+10  2.0469999E+00  2.4975000E+02 
  6.6868888E+10  2.0339999E+00  2.4975998E+02 
  6.6872361E+10  2.0209999E+00  2.4975000E+02 
  6.6875843E+10  2.0070000E+00  2.4975000E+02 
  6.6879316E+10  1.9940000E+00  2.4975000E+02 
  6.6882798E+10  1.9819999E+00  2.4981998E+02 
  6.6886271E+10  1.9689999E+00  2.4978998E+02 
  6.6889753E+10  1.9569998E+00  2.4981998E+02 
  6.6893226E+10  1.9439998E+00  2.4978998E+02 
  6.6896708E+10  1.9319999E+00  2.4978998E+02 
  6.6900181E+10  1.9209998E+00  2.4978998E+02 
  6.6903663E+10  1.9089999E+00  2.4981998E+02 
  6.6907136E+10  1.8969998E+00  2.4978998E+02 
  6.6910618E+10  1.8869998E+00  2.4981998E+02 
  6.6914091E+10  1.8759999E+00  2.4981998E+02 
  6.6917573E+10  1.8649998E+00  2.4985999E+02 
  6.6921046E+10  1.8549998E+00  2.4991998E+02 
  6.6924528E+10  1.8439999E+00  2.4982999E+02 
  6.6937029E+10  1.8069999E+00  2.4985999E+02 
  6.6940502E+10  1.7969999E+00  2.4982999E+02 
  6.6944418E+10  1.7859998E+00  2.4988998E+02 
  6.6947891E+10  1.7759998E+00  2.4985999E+02 
  6.6951373E+10  1.7670000E+00  2.4985999E+02 
  6.6954846E+10  1.7570000E+00  2.4985999E+02 
  6.6958328E+10  1.7479999E+00  2.4992999E+02 
  6.6961801E+10  1.7389998E+00  2.4988998E+02 
  6.6965283E+10  1.7299998E+00  2.4992999E+02 
  6.6968756E+10  1.7210000E+00  2.4992999E+02 
  6.6972238E+10  1.7119999E+00  2.4992999E+02 
  6.6975711E+10  1.7029998E+00  2.4996997E+02 
  6.6979193E+10  1.6939998E+00  2.4992999E+02 
  6.6982666E+10  1.6859999E+00  2.4992999E+02 
  6.6986148E+10  1.6769998E+00  2.4996997E+02 
  6.6989621E+10  1.6689999E+00  2.4996997E+02 
  6.6993103E+10  1.6599998E+00  2.4996997E+02 
  6.6996576E+10  1.6520000E+00  2.5000000E+02 
  6.7000058E+10  1.6439998E+00  2.5000000E+02 
  6.7003531E+10  1.6350000E+00  2.4996997E+02 
  6.7007013E+10  1.6269999E+00  2.5000000E+02 
  6.7010486E+10  1.6190000E+00  2.4996997E+02 
  6.7013968E+10  1.6109998E+00  2.5000000E+02 
  6.7017875E+10  1.6020000E+00  2.4996997E+02 
  6.7021357E+10  1.5939999E+00  2.4996997E+02 
  6.7024830E+10  1.5860000E+00  2.5000998E+02 
  6.7028312E+10  1.5790000E+00  2.5003000E+02 
  6.7031785E+10  1.5699999E+00  2.4996997E+02 
  6.7035267E+10  1.5630000E+00  2.5000998E+02 
  6.7038740E+10  1.5549998E+00  2.5000998E+02 
  6.7042222E+10  1.5479999E+00  2.5000998E+02 
  6.7045695E+10  1.5409999E+00  2.5003998E+02 
  6.7049177E+10  1.5330000E+00  2.5000998E+02 
  6.7052650E+10  1.5249999E+00  2.5000998E+02 
  6.7054830E+10  1.5200000E+00  2.5000998E+02 
  6.7058303E+10  1.5129998E+00  2.5000998E+02 
  6.7061785E+10  1.5059998E+00  2.5000998E+02 
  6.7065258E+10  1.4989998E+00  2.5000998E+02 
  6.7068740E+10  1.4919999E+00  2.5000998E+02 
  6.7072213E+10  1.4849999E+00  2.5007999E+02 
  6.7075695E+10  1.4770000E+00  2.5004999E+02 
  6.7079168E+10  1.4699998E+00  2.5004999E+02 
  6.7083084E+10  1.4619999E+00  2.5000998E+02 
  6.7086557E+10  1.4559999E+00  2.5010999E+02 
  6.7090039E+10  1.4480000E+00  2.5000998E+02 
  6.7093512E+10  1.4419999E+00  2.5007999E+02 
  6.7096994E+10  1.4349999E+00  2.5004999E+02 
  6.7100467E+10  1.4280000E+00  2.5007999E+02 
  6.7103949E+10  1.4219999E+00  2.5010999E+02 
  6.7107422E+10  1.4139998E+00  2.5007999E+02 
  6.7114377E+10  1.4020000E+00  2.5007999E+02 
  6.7117859E+10  1.3950000E+00  2.5012000E+02 
  6.7121332E+10  1.3879998E+00  2.5007999E+02 
  6.7124814E+10  1.3809998E+00  2.5004999E+02 
  6.7128287E+10  1.3750000E+00  2.5009000E+02 
  6.7131769E+10  1.3690000E+00  2.5012000E+02 
  6.7135676E+10  1.3620000E+00  2.5012997E+02 
  6.7139158E+10  1.3549998E+00  2.5012000E+02 
  6.7142631E+10  1.3490000E+00  2.5007999E+02 
  6.7146113E+10  1.3419998E+00  2.5009000E+02 
  6.7149586E+10  1.3360000E+00  2.5009000E+02 
  6.7153068E+10  1.3299999E+00  2.5012000E+02 
  6.7156541E+10  1.3230000E+00  2.5012000E+02 
  6.7160023E+10  1.3169999E+00  2.5012000E+02 
  6.7163496E+10  1.3109999E+00  2.5012000E+02 
  6.7166978E+10  1.3039999E+00  2.5012997E+02 
  6.7170451E+10  1.2979999E+00  2.5014999E+02 
  6.7173933E+10  1.2930000E+00  2.5015997E+02 
  6.7177406E+10  1.2869999E+00  2.5018997E+02 
  6.7180888E+10  1.2809999E+00  2.5015997E+02 
  6.7184361E+10  1.2739999E+00  2.5015997E+02 
  6.7187843E+10  1.2689998E+00  2.5018997E+02 
  6.7191316E+10  1.2619998E+00  2.5012997E+02 
  6.7194364E+10  1.2579999E+00  2.5018997E+02 
  6.7197837E+10  1.2509999E+00  2.5018997E+02 
  6.7201319E+10  1.2449999E+00  2.5015997E+02 
  6.7204792E+10  1.2389998E+00  2.5018997E+02 
  6.7208274E+10  1.2340000E+00  2.5018997E+02 
  6.7211747E+10  1.2270000E+00  2.5015997E+02 
  6.7215229E+10  1.2219999E+00  2.5015997E+02 
  6.7218702E+10  1.2159998E+00  2.5015997E+02 
  6.7222184E+10  1.2099998E+00  2.5015997E+02 
  6.7225657E+10  1.2049999E+00  2.5018997E+02 
  6.7229139E+10  1.1989999E+00  2.5015997E+02 
  6.7232612E+10  1.1939998E+00  2.5018997E+02 
  6.7236094E+10  1.1880000E+00  2.5019998E+02 
  6.7239567E+10  1.1819999E+00  2.5019998E+02 
  6.7243049E+10  1.1769998E+00  2.5019998E+02 
  6.7246522E+10  1.1709998E+00  2.5022998E+02 
  6.7250004E+10  1.1650000E+00  2.5019998E+02 
  6.7253477E+10  1.1599998E+00  2.5022998E+02 
  6.7256959E+10  1.1550000E+00  2.5022998E+02 
  6.7260432E+10  1.1489999E+00  2.5022998E+02 
  6.7263914E+10  1.1429999E+00  2.5019998E+02 
  6.7267387E+10  1.1379998E+00  2.5022998E+02 
  6.7270869E+10  1.1320000E+00  2.5019998E+02 
  6.7274342E+10  1.1269999E+00  2.5026999E+02 
  6.7277824E+10  1.1220000E+00  2.5026999E+02 
  6.7281297E+10  1.1159999E+00  2.5022998E+02 
  6.7284779E+10  1.1109998E+00  2.5022998E+02 
  6.7288252E+10  1.1059999E+00  2.5022998E+02 
  6.7290759E+10  1.1009998E+00  2.5022998E+02 
  6.7291570E+10  1.1009998E+00  2.5026999E+02 
  6.7292004E+10  1.0999999E+00  2.5023999E+02 
  6.7295920E+10  1.0939999E+00  2.5023999E+02 
  6.7296788E+10  1.0929999E+00  2.5022998E+02 
  6.7300262E+10  1.0879998E+00  2.5026999E+02 
  6.7303743E+10  1.0819998E+00  2.5023999E+02 
  6.7305480E+10  1.0790000E+00  2.5023999E+02 
  6.7306349E+10  1.0790000E+00  2.5029999E+02 
  6.7309830E+10  1.0730000E+00  2.5026999E+02 
  6.7313304E+10  1.0679998E+00  2.5029999E+02 
  6.7316785E+10  1.0619998E+00  2.5026999E+02 
  6.7320259E+10  1.0569999E+00  2.5026999E+02 
  6.7323740E+10  1.0519998E+00  2.5029999E+02 
  6.7327214E+10  1.0459998E+00  2.5026999E+02 
  6.7330695E+10  1.0409999E+00  2.5026999E+02 
  6.7334169E+10  1.0369999E+00  2.5029999E+02 
  6.7337650E+10  1.0309999E+00  2.5026999E+02 
  6.7341124E+10  1.0259998E+00  2.5029999E+02 
  6.7344605E+10  1.0209999E+00  2.5032999E+02 
  6.7348079E+10  1.0159998E+00  2.5029999E+02 
  6.7351560E+10  1.0109999E+00  2.5029999E+02 
  6.7355034E+10  1.0049999E+00  2.5029999E+02 
  6.7358515E+10  1.0009999E+00  2.5029999E+02 
  6.7361989E+10  9.9499989E-01  2.5032999E+02 
  6.7365470E+10  9.8999989E-01  2.5029999E+02 
  6.7368944E+10  9.8499990E-01  2.5029999E+02 
  6.7372425E+10  9.7999990E-01  2.5029999E+02 
  6.7373728E+10  9.7799993E-01  2.5029999E+02 
  6.7377201E+10  9.7299993E-01  2.5029999E+02 
  6.7380683E+10  9.6799994E-01  2.5029999E+02 
  6.7384156E+10  9.6199989E-01  2.5029999E+02 
  6.7387638E+10  9.5699990E-01  2.5029999E+02 
  6.7391111E+10  9.5199990E-01  2.5029999E+02 
  6.7394593E+10  9.4699991E-01  2.5029999E+02 
  6.7398066E+10  9.4099998E-01  2.5026999E+02 
  6.7401548E+10  9.3699992E-01  2.5037000E+02 
  6.7405021E+10  9.3199992E-01  2.5034000E+02 
  6.7408503E+10  9.2600000E-01  2.5037000E+02 
  6.7411984E+10  9.2099988E-01  2.5034000E+02 
  6.7415458E+10  9.1599989E-01  2.5032999E+02 
  6.7418939E+10  9.1099989E-01  2.5037000E+02 
  6.7422847E+10  9.0499997E-01  2.5037997E+02 
  6.7426320E+10  8.9999998E-01  2.5037000E+02 
  6.7429802E+10  8.9499998E-01  2.5037000E+02 
  6.7433275E+10  8.8999999E-01  2.5037000E+02 
  6.7435454E+10  8.8599992E-01  2.5040997E+02 
  6.7438928E+10  8.8099992E-01  2.5034000E+02 
  6.7442409E+10  8.7599993E-01  2.5040997E+02 
  6.7445883E+10  8.7099993E-01  2.5040997E+02 
  6.7449364E+10  8.6599994E-01  2.5040997E+02 
  6.7452838E+10  8.6099994E-01  2.5037000E+02 
  6.7456319E+10  8.5499990E-01  2.5040997E+02 
  6.7460235E+10  8.4999990E-01  2.5040997E+02 
  6.7463709E+10  8.4499991E-01  2.5040997E+02 
  6.7467190E+10  8.3999991E-01  2.5040997E+02 
  6.7470664E+10  8.3399999E-01  2.5037997E+02 
  6.7474145E+10  8.2900000E-01  2.5040997E+02 
  6.7477619E+10  8.2399988E-01  2.5040997E+02 
  6.7481100E+10  8.1899989E-01  2.5040997E+02 
  6.7484574E+10  8.1399989E-01  2.5042999E+02 
  6.7488924E+10  8.0699992E-01  2.5037000E+02 
  6.7492397E+10  8.0199993E-01  2.5040997E+02 
  6.7495879E+10  7.9699993E-01  2.5040997E+02 
  6.7499352E+10  7.9299998E-01  2.5040997E+02 
  6.7502834E+10  7.8699994E-01  2.5040997E+02 
  6.7506307E+10  7.8199995E-01  2.5040997E+02 
  6.7509789E+10  7.7699995E-01  2.5046997E+02 
  6.7513262E+10  7.7199996E-01  2.5037997E+02 
  6.7516744E+10  7.6699996E-01  2.5040997E+02 
  6.7520217E+10  7.6199996E-01  2.5046997E+02 
  6.7523699E+10  7.5599992E-01  2.5046997E+02 
  6.7527172E+10  7.5099993E-01  2.5042999E+02 
  6.7530654E+10  7.4599993E-01  2.5040997E+02 
  6.7534127E+10  7.4099994E-01  2.5046997E+02 
  6.7537609E+10  7.3699999E-01  2.5046997E+02 
  6.7541082E+10  7.3099995E-01  2.5039999E+02 
  6.7544564E+10  7.2700000E-01  2.5046997E+02 
  6.7548037E+10  7.2099996E-01  2.5046997E+02 
  6.7551519E+10  7.1599996E-01  2.5042999E+02 
  6.7554992E+10  7.1099997E-01  2.5046997E+02 
  6.7558474E+10  7.0599997E-01  2.5040997E+02 
  6.7561947E+10  7.0099998E-01  2.5042999E+02 
  6.7565429E+10  6.9599998E-01  2.5046997E+02 
  6.7568902E+10  6.9099998E-01  2.5046997E+02 
  6.7572384E+10  6.8599999E-01  2.5046997E+02 
  6.7575857E+10  6.8099999E-01  2.5046997E+02 
  6.7579339E+10  6.7600000E-01  2.5042999E+02 
  6.7582812E+10  6.7199993E-01  2.5050998E+02 
  6.7586294E+10  6.6599989E-01  2.5046997E+02 
  6.7589767E+10  6.6099989E-01  2.5046997E+02 
  6.7593249E+10  6.5699995E-01  2.5046997E+02 
  6.7596722E+10  6.5199995E-01  2.5050998E+02 
  6.7600204E+10  6.4699996E-01  2.5053998E+02 
  6.7603677E+10  6.4199996E-01  2.5046997E+02 
  6.7607159E+10  6.3699996E-01  2.5046997E+02 
  6.7610632E+10  6.3299990E-01  2.5046997E+02 
  6.7614114E+10  6.2799990E-01  2.5050000E+02 
  6.7617587E+10  6.2299991E-01  2.5050998E+02 
  6.7621069E+10  6.1799991E-01  2.5053998E+02 
  6.7624542E+10  6.1399996E-01  2.5053998E+02 
  6.7628024E+10  6.0899997E-01  2.5053998E+02 
  6.7631497E+10  6.0399997E-01  2.5053998E+02 
  6.7634979E+10  5.9999990E-01  2.5053998E+02 
  6.7638452E+10  5.9499991E-01  2.5053998E+02 
  6.7641934E+10  5.9099996E-01  2.5050000E+02 
  6.7645407E+10  5.8599997E-01  2.5053998E+02 
  6.7648889E+10  5.8099997E-01  2.5053998E+02 
  6.7652362E+10  5.7699990E-01  2.5053998E+02 
  6.7655844E+10  5.7199991E-01  2.5053998E+02 
  6.7659317E+10  5.6799996E-01  2.5053998E+02 
  6.7662799E+10  5.6299996E-01  2.5053998E+02 
  6.7666272E+10  5.5899990E-01  2.5053998E+02 
  6.7669754E+10  5.5499995E-01  2.5053998E+02 
  6.7673227E+10  5.5100000E-01  2.5053998E+02 
  6.7676709E+10  5.4599988E-01  2.5056998E+02 
  6.7680182E+10  5.4199994E-01  2.5053998E+02 
  6.7683664E+10  5.3699994E-01  2.5053998E+02 
  6.7687137E+10  5.3299999E-01  2.5050000E+02 
  6.7690619E+10  5.2899992E-01  2.5050000E+02 
  6.7694092E+10  5.2499998E-01  2.5053998E+02 
  6.7697574E+10  5.2099991E-01  2.5059998E+02 
  6.7701047E+10  5.1599991E-01  2.5053000E+02 
  6.7704529E+10  5.1199996E-01  2.5053000E+02 
  6.7708002E+10  5.0799990E-01  2.5050998E+02 
  6.7711484E+10  5.0399995E-01  2.5056998E+02 
  6.7714957E+10  5.0000000E-01  2.5053000E+02 
  6.7718439E+10  4.9599999E-01  2.5056998E+02 
  6.7721912E+10  4.9299997E-01  2.5053998E+02 
  6.7725394E+10  4.8899996E-01  2.5053998E+02 
  6.7728867E+10  4.8499995E-01  2.5056998E+02 
  6.7732333E+10  4.8099995E-01  2.5056998E+02 
  6.7735790E+10  4.7700000E-01  2.5056000E+02 
  6.7739304E+10  4.7399998E-01  2.5056000E+02 
  6.7745284E+10  4.6699995E-01  2.5056998E+02 
  6.7748758E+10  4.6300000E-01  2.5050000E+02 
  6.7749626E+10  4.6199995E-01  2.5053000E+02 
  6.7752673E+10  4.5899999E-01  2.5056000E+02 
  6.7754844E+10  4.5799994E-01  2.5059998E+02 
  6.7758318E+10  4.5400000E-01  2.5056000E+02 
  6.7761799E+10  4.4999999E-01  2.5056000E+02 
  6.7765273E+10  4.4699997E-01  2.5056000E+02 
  6.7768754E+10  4.4299996E-01  2.5059998E+02 
  6.7772228E+10  4.4000000E-01  2.5059998E+02 
  6.7775709E+10  4.3599999E-01  2.5056000E+02 
  6.7779191E+10  4.3299997E-01  2.5059998E+02 
  6.7782664E+10  4.2999995E-01  2.5062997E+02 
  6.7786146E+10  4.2699999E-01  2.5056000E+02 
  6.7789619E+10  4.2399997E-01  2.5059998E+02 
  6.7793101E+10  4.2099994E-01  2.5056000E+02 
  6.7796574E+10  4.1700000E-01  2.5056000E+02 
  6.7800056E+10  4.1499996E-01  2.5059998E+02 
  6.7803529E+10  4.1199994E-01  2.5059000E+02 
  6.7805700E+10  4.0999997E-01  2.5059000E+02 
  6.7809182E+10  4.0599996E-01  2.5059000E+02 
  6.7812655E+10  4.0399998E-01  2.5056000E+02 
  6.7816137E+10  4.0099996E-01  2.5056000E+02 
  6.7819610E+10  3.9799994E-01  2.5059000E+02 
  6.7823092E+10  3.9599997E-01  2.5057999E+02 
  6.7826565E+10  3.9299995E-01  2.5062000E+02 
  6.7830047E+10  3.8999999E-01  2.5062000E+02 
  6.7833520E+10  3.8799995E-01  2.5059000E+02 
  6.7837002E+10  3.8499999E-01  2.5062000E+02 
  6.7840475E+10  3.8299996E-01  2.5062000E+02 
  6.7843957E+10  3.8000000E-01  2.5062000E+02 
  6.7847430E+10  3.7799996E-01  2.5059000E+02 
  6.7850912E+10  3.7599999E-01  2.5057999E+02 
  6.7854385E+10  3.7299997E-01  2.5062000E+02 
  6.7857867E+10  3.7099999E-01  2.5062000E+02 
  6.7861340E+10  3.6899996E-01  2.5057999E+02 
  6.7864822E+10  3.6699998E-01  2.5060999E+02 
  6.7868295E+10  3.6499995E-01  2.5060999E+02 
  6.7871777E+10  3.6299998E-01  2.5062000E+02 
  6.7875250E+10  3.6099994E-01  2.5060999E+02 
  6.7878732E+10  3.5899997E-01  2.5060999E+02 
  6.7881337E+10  3.5799998E-01  2.5064999E+02 
  6.7884802E+10  3.5599995E-01  2.5057999E+02 
  6.7888267E+10  3.5399997E-01  2.5060999E+02 
  6.7891732E+10  3.5299999E-01  2.5060999E+02 
  6.7894813E+10  3.5099995E-01  2.5062000E+02 
  6.7898294E+10  3.4999996E-01  2.5064999E+02 
  6.7901768E+10  3.4799999E-01  2.5063998E+02 
  6.7905249E+10  3.4699994E-01  2.5063998E+02 
  6.7908723E+10  3.4499997E-01  2.5060999E+02 
  6.7912204E+10  3.4399998E-01  2.5059998E+02 
  6.7918725E+10  3.4199995E-01  2.5062997E+02 
  6.7922199E+10  3.4099996E-01  2.5063998E+02 
  6.7923067E+10  3.3999997E-01  2.5063998E+02 
  6.7926114E+10  3.3899999E-01  2.5063998E+02 
  6.7929588E+10  3.3800000E-01  2.5059998E+02 
  6.7933069E+10  3.3800000E-01  2.5059998E+02 
  6.7936543E+10  3.3699995E-01  2.5062997E+02 
  6.7940024E+10  3.3599997E-01  2.5059998E+02 
  6.7943498E+10  3.3499998E-01  2.5062997E+02 
  6.7946979E+10  3.3499998E-01  2.5062000E+02 
  6.7950453E+10  3.3399999E-01  2.5060999E+02 
  6.7953934E+10  3.3299994E-01  2.5057999E+02 
  6.7957408E+10  3.3299994E-01  2.5059998E+02 
  6.7960889E+10  3.3299994E-01  2.5059000E+02 
  6.7963929E+10  3.3299994E-01  2.5060999E+02 
  6.7966976E+10  3.3299994E-01  2.5059998E+02 
  6.7968279E+10  3.3299994E-01  2.5064999E+02 
  6.7972194E+10  3.3399999E-01  2.5060999E+02 
  6.7975668E+10  3.3599997E-01  2.5059000E+02 
  6.7979149E+10  3.3899999E-01  2.5059000E+02 
  6.7982623E+10  3.4299999E-01  2.5056998E+02 
  6.7986104E+10  3.4899998E-01  2.5062000E+02 
  6.7987841E+10  3.5299999E-01  2.5059000E+02 
  6.7991314E+10  3.6199999E-01  2.5064999E+02 
  6.7992191E+10  3.6499995E-01  2.5060999E+02 
  6.7995664E+10  3.7599999E-01  2.5062997E+02 
  6.7999146E+10  3.8900000E-01  2.5059000E+02 
  6.8000014E+10  3.9299995E-01  2.5057999E+02 
  6.8001751E+10  3.9899999E-01  2.5056998E+02 
  6.8002619E+10  4.0300000E-01  2.5059998E+02 
  6.8006101E+10  4.1799998E-01  2.5062000E+02 
  6.8009574E+10  4.3399996E-01  2.5059998E+02 
  6.8013056E+10  4.4999999E-01  2.5054999E+02 
  6.8016529E+10  4.6599996E-01  2.5054999E+02 
  6.8020011E+10  4.8299998E-01  2.5053998E+02 
