 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
  1.0596008E+11 -1.6300011E+00  2.9712994E+02 
  1.0596704E+11 -1.6380005E+00  2.9690997E+02 
  1.0597399E+11 -1.6450005E+00  2.9666998E+02 
  1.0598606E+11 -1.6870003E+00  2.9625000E+02 
  1.0599301E+11 -1.7050018E+00  2.9600995E+02 
  1.0599997E+11 -1.7240028E+00  2.9573999E+02 
  1.0600692E+11 -1.7380028E+00  2.9541998E+02 
  1.0601302E+11 -1.7620010E+00  2.9508997E+02 
  1.0601996E+11 -1.7870026E+00  2.9481000E+02 
  1.0602693E+11 -1.8110008E+00  2.9453998E+02 
  1.0603387E+11 -1.8350029E+00  2.9416998E+02 
  1.0604084E+11 -1.8660011E+00  2.9376996E+02 
  1.0604778E+11 -1.8910027E+00  2.9334998E+02 
  1.0605475E+11 -1.9210014E+00  2.9302997E+02 
  1.0606169E+11 -1.9450035E+00  2.9269995E+02 
  1.0606866E+11 -1.9820023E+00  2.9221997E+02 
  1.0607560E+11 -2.0070038E+00  2.9179999E+02 
  1.0608257E+11 -2.0310020E+00  2.9143994E+02 
  1.0608951E+11 -2.0730019E+00  2.9094995E+02 
  1.0609648E+11 -2.1040001E+00  2.9050000E+02 
  1.0610342E+11 -2.1400032E+00  2.9000995E+02 
  1.0611039E+11 -2.1700020E+00  2.8959998E+02 
  1.0611733E+11 -2.2120018E+00  2.8901996E+02 
  1.0612430E+11 -2.2420006E+00  2.8856000E+02 
  1.0613124E+11 -2.2900009E+00  2.8795996E+02 
  1.0613821E+11 -2.3530006E+00  2.8737994E+02 
  1.0614515E+11 -2.4050026E+00  2.8681995E+02 
  1.0615212E+11 -2.4630013E+00  2.8620996E+02 
  1.0615906E+11 -2.5260010E+00  2.8562000E+02 
  1.0616603E+11 -2.5890007E+00  2.8490997E+02 
  1.0617297E+11 -2.6520004E+00  2.8420996E+02 
  1.0617994E+11 -2.7190018E+00  2.8356995E+02 
  1.0618688E+11 -2.7930031E+00  2.8278998E+02 
  1.0619385E+11 -2.8760033E+00  2.8201996E+02 
  1.0619514E+11 -2.8990021E+00  2.8179999E+02 
  1.0620210E+11 -2.9820023E+00  2.8100000E+02 
  1.0620905E+11 -3.0610008E+00  2.8001996E+02 
  1.0621601E+11 -3.1510010E+00  2.7887994E+02 
  1.0622296E+11 -3.2660027E+00  2.7764996E+02 
  1.0622992E+11 -3.4090004E+00  2.7602997E+02 
  1.0623687E+11 -3.7530022E+00  2.7223999E+02 
  1.0624405E+11  2.1188000E+01  2.4160999E+02 
  1.0625101E+11  2.3243999E+01  2.2078000E+02 
  1.0625796E+11  2.2396000E+01  2.1212997E+02 
  1.0626492E+11  2.1995998E+01  2.0803000E+02 
  1.0627187E+11  2.1664997E+01  2.0464999E+02 
  1.0627883E+11  2.1343998E+01  2.0141998E+02 
  1.0628578E+11  2.1003998E+01  1.9795999E+02 
  1.0629274E+11  2.0723999E+01  1.9509000E+02 
  1.0629969E+11  2.0563999E+01  1.9347998E+02 
  1.0630665E+11  2.0473000E+01  1.9246997E+02 
  1.0631360E+11  2.0404999E+01  1.9178000E+02 
  1.0632056E+11  2.0358997E+01  1.9128998E+02 
  1.0632751E+11  2.0315998E+01  1.9084998E+02 
  1.0633447E+11  2.0279999E+01  1.9048999E+02 
  1.0634491E+11  2.0231998E+01  1.8998999E+02 
  1.0635185E+11  2.0203999E+01  1.8968997E+02 
  1.0636229E+11  2.0164997E+01  1.8931998E+02 
  1.0636924E+11  2.0139999E+01  1.8904999E+02 
  1.0637620E+11  2.0114998E+01  1.8881998E+02 
  1.0638316E+11  2.0094997E+01  1.8856998E+02 
  1.0639011E+11  2.0070999E+01  1.8838998E+02 
  1.0639707E+11  2.0056000E+01  1.8817999E+02 
  1.0640489E+11  2.0028999E+01  1.8795999E+02 
  1.0640707E+11  2.0025997E+01  1.8791998E+02 
  1.0640923E+11  2.0015999E+01  1.8784998E+02 
  1.0641054E+11  2.0017998E+01  1.8778998E+02 
  1.0641664E+11  1.9998997E+01  1.8764999E+02 
  1.0641793E+11  1.9998997E+01  1.8760999E+02 
  1.0642140E+11  1.9989998E+01  1.8751999E+02 
  1.0642358E+11  1.9984997E+01  1.8748999E+02 
  1.0642663E+11  1.9971996E+01  1.8737997E+02 
  1.0642792E+11  1.9973999E+01  1.8735999E+02 
  1.0643097E+11  1.9966000E+01  1.8729999E+02 
  1.0643662E+11  1.9949997E+01  1.8715997E+02 
  1.0644488E+11  1.9932999E+01  1.8696997E+02 
  1.0645185E+11  1.9918999E+01  1.8681000E+02 
  1.0646015E+11  1.9900997E+01  1.8666998E+02 
  1.0646363E+11  1.9892998E+01  1.8659000E+02 
  1.0647059E+11  1.9882000E+01  1.8646997E+02 
  1.0647754E+11  1.9867996E+01  1.8634998E+02 
  1.0648450E+11  1.9856998E+01  1.8619998E+02 
  1.0649146E+11  1.9845997E+01  1.8607999E+02 
  1.0649841E+11  1.9835999E+01  1.8597998E+02 
  1.0650537E+11  1.9820000E+01  1.8591998E+02 
  1.0651232E+11  1.9809998E+01  1.8585999E+02 
  1.0651971E+11  1.9799000E+01  1.8575998E+02 
  1.0652667E+11  1.9788998E+01  1.8570999E+02 
  1.0653362E+11  1.9778999E+01  1.8562997E+02 
  1.0654058E+11  1.9765999E+01  1.8556998E+02 
  1.0654623E+11  1.9757999E+01  1.8548999E+02 
  1.0655318E+11  1.9750000E+01  1.8544998E+02 
  1.0656014E+11  1.9739998E+01  1.8537000E+02 
  1.0656709E+11  1.9731998E+01  1.8532999E+02 
  1.0657405E+11  1.9720997E+01  1.8523999E+02 
  1.0658100E+11  1.9711998E+01  1.8523999E+02 
  1.0658623E+11  1.9703999E+01  1.8515997E+02 
  1.0659317E+11  1.9697998E+01  1.8509998E+02 
  1.0660014E+11  1.9682999E+01  1.8503998E+02 
  1.0660708E+11  1.9679996E+01  1.8500000E+02 
  1.0661405E+11  1.9674999E+01  1.8493997E+02 
  1.0662099E+11  1.9667000E+01  1.8485999E+02 
  1.0662796E+11  1.9661999E+01  1.8485999E+02 
  1.0663490E+11  1.9651997E+01  1.8479999E+02 
  1.0664187E+11  1.9643997E+01  1.8472998E+02 
  1.0664881E+11  1.9636997E+01  1.8470999E+02 
  1.0665578E+11  1.9632000E+01  1.8466998E+02 
  1.0666274E+11  1.9620998E+01  1.8460999E+02 
  1.0666969E+11  1.9617996E+01  1.8453000E+02 
  1.0667665E+11  1.9610996E+01  1.8453000E+02 
  1.0668360E+11  1.9600998E+01  1.8446997E+02 
  1.0669056E+11  1.9592999E+01  1.8442999E+02 
  1.0669751E+11  1.9585999E+01  1.8437000E+02 
  1.0670273E+11  1.9582996E+01  1.8434998E+02 
  1.0670794E+11  1.9577999E+01  1.8432999E+02 
  1.0671491E+11  1.9579998E+01  1.8428000E+02 
  1.0672185E+11  1.9574997E+01  1.8431000E+02 
  1.0672882E+11  1.9570999E+01  1.8431000E+02 
  1.0673576E+11  1.9570000E+01  1.8425998E+02 
  1.0674273E+11  1.9564999E+01  1.8425998E+02 
  1.0674967E+11  1.9563000E+01  1.8423999E+02 
  1.0675664E+11  1.9559998E+01  1.8423999E+02 
  1.0676358E+11  1.9559998E+01  1.8419998E+02 
  1.0677055E+11  1.9554996E+01  1.8419998E+02 
  1.0677749E+11  1.9549999E+01  1.8419998E+02 
  1.0678446E+11  1.9547997E+01  1.8414999E+02 
  1.0678924E+11  1.9544998E+01  1.8414999E+02 
  1.0679619E+11  1.9544998E+01  1.8412997E+02 
  1.0680315E+11  1.9542999E+01  1.8410999E+02 
  1.0681359E+11  1.9537998E+01  1.8410999E+02 
  1.0681836E+11  1.9535000E+01  1.8409000E+02 
  1.0682532E+11  1.9532997E+01  1.8406998E+02 
  1.0683053E+11  1.9529999E+01  1.8406998E+02 
  1.0683749E+11  1.9528000E+01  1.8406998E+02 
  1.0684444E+11  1.9528000E+01  1.8403998E+02 
  1.0684744E+11  1.9524998E+01  1.8403998E+02 
  1.0685438E+11  1.9522999E+01  1.8401999E+02 
  1.0686135E+11  1.9522999E+01  1.8401999E+02 
  1.0686829E+11  1.9519997E+01  1.8400000E+02 
  1.0687526E+11  1.9519997E+01  1.8400000E+02 
  1.0688220E+11  1.9517998E+01  1.8397998E+02 
  1.0688917E+11  1.9509998E+01  1.8395999E+02 
  1.0689611E+11  1.9512997E+01  1.8395999E+02 
  1.0690308E+11  1.9509998E+01  1.8392999E+02 
  1.0691004E+11  1.9507999E+01  1.8392999E+02 
  1.0691699E+11  1.9504997E+01  1.8388998E+02 
  1.0692395E+11  1.9504997E+01  1.8390997E+02 
  1.0693090E+11  1.9500000E+01  1.8388998E+02 
  1.0693786E+11  1.9497997E+01  1.8388998E+02 
  1.0694481E+11  1.9496998E+01  1.8387000E+02 
  1.0695177E+11  1.9494999E+01  1.8387000E+02 
  1.0695872E+11  1.9496998E+01  1.8381998E+02 
  1.0696568E+11  1.9491997E+01  1.8381998E+02 
  1.0697263E+11  1.9487999E+01  1.8381998E+02 
  1.0697959E+11  1.9489998E+01  1.8379999E+02 
  1.0698654E+11  1.9484997E+01  1.8378000E+02 
  1.0699350E+11  1.9480000E+01  1.8378000E+02 
  1.0699784E+11  1.9480000E+01  1.8375998E+02 
  1.0700481E+11  1.9480000E+01  1.8375998E+02 
  1.0701175E+11  1.9477997E+01  1.8375998E+02 
  1.0701860E+11  1.9474998E+01  1.8373999E+02 
  1.0702556E+11  1.9469997E+01  1.8371997E+02 
  1.0703251E+11  1.9469997E+01  1.8371997E+02 
  1.0703947E+11  1.9469997E+01  1.8368997E+02 
  1.0704642E+11  1.9466999E+01  1.8368997E+02 
  1.0705252E+11  1.9466999E+01  1.8364999E+02 
  1.0705946E+11  1.9466999E+01  1.8366998E+02 
  1.0706469E+11  1.9466999E+01  1.8366998E+02 
  1.0707077E+11  1.9466999E+01  1.8366998E+02 
  1.0707773E+11  1.9466999E+01  1.8364999E+02 
  1.0708468E+11  1.9466999E+01  1.8364999E+02 
  1.0709164E+11  1.9466999E+01  1.8362997E+02 
  1.0709859E+11  1.9466999E+01  1.8360999E+02 
  1.0710555E+11  1.9466999E+01  1.8362997E+02 
  1.0711250E+11  1.9466999E+01  1.8360999E+02 
  1.0711772E+11  1.9466999E+01  1.8360999E+02 
  1.0712467E+11  1.9466999E+01  1.8357999E+02 
  1.0712685E+11  1.9466999E+01  1.8357999E+02 
  1.0713119E+11  1.9466999E+01  1.8357999E+02 
  1.0713815E+11  1.9466000E+01  1.8356000E+02 
  1.0714510E+11  1.9466000E+01  1.8353998E+02 
  1.0715206E+11  1.9466000E+01  1.8351999E+02 
  1.0715901E+11  1.9466000E+01  1.8353998E+02 
  1.0716815E+11  1.9466000E+01  1.8351999E+02 
  1.0717510E+11  1.9466000E+01  1.8351999E+02 
  1.0718206E+11  1.9466000E+01  1.8350000E+02 
  1.0718945E+11  1.9466000E+01  1.8350000E+02 
  1.0719640E+11  1.9466000E+01  1.8350000E+02 
  1.0720336E+11  1.9466000E+01  1.8346997E+02 
  1.0721031E+11  1.9464996E+01  1.8344998E+02 
  1.0721727E+11  1.9464996E+01  1.8344998E+02 
  1.0722422E+11  1.9464996E+01  1.8342999E+02 
  1.0723118E+11  1.9464996E+01  1.8342999E+02 
  1.0723813E+11  1.9464996E+01  1.8342999E+02 
  1.0724509E+11  1.9464996E+01  1.8340997E+02 
  1.0725204E+11  1.9464996E+01  1.8340997E+02 
  1.0725900E+11  1.9464996E+01  1.8340997E+02 
  1.0726595E+11  1.9464996E+01  1.8338998E+02 
  1.0727291E+11  1.9464996E+01  1.8338998E+02 
  1.0727988E+11  1.9464996E+01  1.8338998E+02 
  1.0728682E+11  1.9464996E+01  1.8335999E+02 
  1.0729161E+11  1.9464996E+01  1.8335999E+02 
  1.0729855E+11  1.9464996E+01  1.8335999E+02 
  1.0730552E+11  1.9463997E+01  1.8331998E+02 
  1.0731248E+11  1.9463997E+01  1.8331998E+02 
  1.0731943E+11  1.9463997E+01  1.8331998E+02 
  1.0732639E+11  1.9463997E+01  1.8334000E+02 
  1.0733334E+11  1.9463997E+01  1.8331998E+02 
  1.0734030E+11  1.9463997E+01  1.8329999E+02 
  1.0734464E+11  1.9463997E+01  1.8329999E+02 
  1.0735161E+11  1.9463997E+01  1.8329999E+02 
  1.0735855E+11  1.9463997E+01  1.8329999E+02 
  1.0736552E+11  1.9463997E+01  1.8328000E+02 
  1.0737246E+11  1.9463997E+01  1.8328000E+02 
  1.0737856E+11  1.9463997E+01  1.8325998E+02 
  1.0738246E+11  1.9463997E+01  1.8325998E+02 
  1.0738508E+11  1.9463997E+01  1.8325998E+02 
  1.0739202E+11  1.9463997E+01  1.8325998E+02 
  1.0739550E+11  1.9462997E+01  1.8320999E+02 
  1.0740246E+11  1.9463997E+01  1.8322998E+02 
  1.0740767E+11  1.9463997E+01  1.8322998E+02 
  1.0741463E+11  1.9463997E+01  1.8322998E+02 
  1.0742158E+11  1.9462997E+01  1.8320999E+02 
  1.0742854E+11  1.9462997E+01  1.8320999E+02 
  1.0743549E+11  1.9462997E+01  1.8320999E+02 
  1.0744245E+11  1.9462997E+01  1.8318997E+02 
  1.0744876E+11  1.9462997E+01  1.8318997E+02 
  1.0745571E+11  1.9462997E+01  1.8316998E+02 
  1.0746267E+11  1.9462997E+01  1.8318997E+02 
  1.0746962E+11  1.9462997E+01  1.8312000E+02 
  1.0747398E+11  1.9462997E+01  1.8316998E+02 
  1.0748006E+11  1.9462997E+01  1.8314999E+02 
  1.0748702E+11  1.9462997E+01  1.8314999E+02 
  1.0749397E+11  1.9462997E+01  1.8314999E+02 
  1.0750093E+11  1.9462997E+01  1.8314999E+02 
  1.0750614E+11  1.9462997E+01  1.8314999E+02 
  1.0751310E+11  1.9462997E+01  1.8312000E+02 
  1.0752005E+11  1.9462997E+01  1.8312000E+02 
  1.0752701E+11  1.9462997E+01  1.8312000E+02 
  1.0753396E+11  1.9461998E+01  1.8309998E+02 
  1.0754092E+11  1.9461998E+01  1.8309998E+02 
  1.0754787E+11  1.9461998E+01  1.8309998E+02 
  1.0755483E+11  1.9461998E+01  1.8309998E+02 
  1.0756178E+11  1.9462997E+01  1.8314999E+02 
  1.0756874E+11  1.9462997E+01  1.8318997E+02 
  1.0757569E+11  1.9463997E+01  1.8328000E+02 
  1.0758265E+11  1.9464996E+01  1.8340997E+02 
  1.0758960E+11  2.3521999E+01  2.2448999E+02 
  1.0759656E+11 -3.2780037E+00  2.7687000E+02 
  1.0760351E+11 -3.1050034E+00  2.7893994E+02 
  1.0761047E+11 -3.0370026E+00  2.7987000E+02 
  1.0761742E+11 -2.9790001E+00  2.8069995E+02 
  1.0762438E+11 -2.9170036E+00  2.8145996E+02 
  1.0763135E+11 -2.8600006E+00  2.8214996E+02 
  1.0763482E+11 -2.8360023E+00  2.8252997E+02 
  1.0764031E+11 -2.7750015E+00  2.8302997E+02 
  1.0764725E+11 -2.7140007E+00  2.8358997E+02 
  1.0765422E+11 -2.6570015E+00  2.8423999E+02 
  1.0766116E+11 -2.6100006E+00  2.8482996E+02 
  1.0766813E+11 -2.5430031E+00  2.8534998E+02 
  1.0767507E+11 -2.4980011E+00  2.8582996E+02 
  1.0768030E+11 -2.4570007E+00  2.8631000E+02 
  1.0768725E+11 -2.4110031E+00  2.8673999E+02 
  1.0769421E+11 -2.3650017E+00  2.8721997E+02 
  1.0770289E+11 -2.3130035E+00  2.8777997E+02 
  1.0770812E+11 -2.2670021E+00  2.8818994E+02 
  1.0771507E+11 -2.2320023E+00  2.8857996E+02 
  1.0772203E+11 -2.1960030E+00  2.8897998E+02 
  1.0772768E+11 -2.1620026E+00  2.8928998E+02 
  1.0773116E+11 -2.1330032E+00  2.8951996E+02 
  1.0773637E+11 -2.1260033E+00  2.8976996E+02 
  1.0774115E+11 -2.1020012E+00  2.9000995E+02 
  1.0774811E+11 -2.0720024E+00  2.9039996E+02 
  1.0775506E+11 -2.0420036E+00  2.9075995E+02 
  1.0776219E+11 -2.0230026E+00  2.9112994E+02 
  1.0776653E+11 -2.0110016E+00  2.9131000E+02 
  1.0777348E+11 -1.9860001E+00  2.9162000E+02 
  1.0778044E+11 -1.9680023E+00  2.9193994E+02 
  1.0778739E+11 -1.9480019E+00  2.9229999E+02 
  1.0779435E+11 -1.9250031E+00  2.9252997E+02 
  1.0780130E+11 -1.9060020E+00  2.9281000E+02 
  1.0780826E+11 -1.8870010E+00  2.9310999E+02 
  1.0781521E+11 -1.8860016E+00  2.9334998E+02 
  1.0782217E+11 -1.8620033E+00  2.9352997E+02 
  1.0782912E+11 -1.8490028E+00  2.9379999E+02 
  1.0783608E+11 -1.8420029E+00  2.9402997E+02 
  1.0784303E+11 -1.8230019E+00  2.9429999E+02 
  1.0784999E+11 -1.8110008E+00  2.9443994E+02 
  1.0785694E+11 -1.7930031E+00  2.9463995E+02 
  1.0786390E+11 -1.7810020E+00  2.9481995E+02 
  1.0786868E+11 -1.7740021E+00  2.9495996E+02 
  1.0787563E+11 -1.7670021E+00  2.9512994E+02 
  1.0788259E+11 -1.7550011E+00  2.9532996E+02 
  1.0788912E+11 -1.7480011E+00  2.9546997E+02 
  1.0789606E+11 -1.7360001E+00  2.9559998E+02 
  1.0790303E+11 -1.7410011E+00  2.9573999E+02 
  1.0790997E+11 -1.7230034E+00  2.9588995E+02 
  1.0791694E+11 -1.7110023E+00  2.9601996E+02 
  1.0792388E+11 -1.7220001E+00  2.9607996E+02 
  1.0793085E+11 -1.7090034E+00  2.9625000E+02 
  1.0793779E+11 -1.7030029E+00  2.9634998E+02 
  1.0794389E+11 -1.7080002E+00  2.9639996E+02 
  1.0795083E+11 -1.6950035E+00  2.9662000E+02 
  1.0795780E+11 -1.7000008E+00  2.9666998E+02 
  1.0796258E+11 -1.6940002E+00  2.9671997E+02 
  1.0796953E+11 -1.6890030E+00  2.9676996E+02 
  1.0797649E+11 -1.6820030E+00  2.9685999E+02 
  1.0798344E+11 -1.6920013E+00  2.9700000E+02 
  1.0799040E+11 -1.6860008E+00  2.9704999E+02 
  1.0799735E+11 -1.6800003E+00  2.9709998E+02 
  1.0800431E+11 -1.6910019E+00  2.9714996E+02 
  1.0801126E+11 -1.6790009E+00  2.9722998E+02 
  1.0801822E+11 -1.6790009E+00  2.9728998E+02 
  1.0802517E+11 -1.6780014E+00  2.9741998E+02 
  1.0803213E+11 -1.6780014E+00  2.9741998E+02 
  1.0803908E+11 -1.6840019E+00  2.9741998E+02 
  1.0804604E+11 -1.6770020E+00  2.9752997E+02 
  1.0805299E+11 -1.6830025E+00  2.9752997E+02 
  1.0805984E+11 -1.6760025E+00  2.9762994E+02 
  1.0806678E+11 -1.6760025E+00  2.9764996E+02 
  1.0807375E+11 -1.6760025E+00  2.9765997E+02 
  1.0808071E+11 -1.6710014E+00  2.9765997E+02 
  1.0809026E+11 -1.6810036E+00  2.9779999E+02 
  1.0809722E+11 -1.6750031E+00  2.9784998E+02 
  1.0810417E+11 -1.6690025E+00  2.9784998E+02 
  1.0811113E+11 -1.6680031E+00  2.9798999E+02 
  1.0811808E+11 -1.6680031E+00  2.9798999E+02 
  1.0812504E+11 -1.6740036E+00  2.9798999E+02 
  1.0813199E+11 -1.6570015E+00  2.9803998E+02 
  1.0813895E+11 -1.6670036E+00  2.9808997E+02 
  1.0814590E+11 -1.6560020E+00  2.9808997E+02 
  1.0815286E+11 -1.6510010E+00  2.9808997E+02 
  1.0818101E+11 -1.5260010E+00  2.9687994E+02 
  1.0818578E+11 -1.5080032E+00  2.9772998E+02 
  1.0819056E+11 -1.5580025E+00  2.9787000E+02 
  1.0819753E+11 -1.6070023E+00  2.9801996E+02 
  1.0820447E+11 -1.6280022E+00  2.9817999E+02 
  1.0821144E+11 -1.6440010E+00  2.9827997E+02 
  1.0821838E+11 -1.6380005E+00  2.9832996E+02 
  1.0823084E+11 -1.6370010E+00  2.9846997E+02 
  1.0823778E+11 -1.6300011E+00  2.9856000E+02 
  1.0824475E+11 -1.6190033E+00  2.9863995E+02 
  1.0825169E+11 -1.6180038E+00  2.9870996E+02 
  1.0825866E+11 -1.6120033E+00  2.9875000E+02 
  1.0826560E+11 -1.6070023E+00  2.9875000E+02 
  1.0827257E+11 -1.5950012E+00  2.9884998E+02 
  1.0827951E+11 -1.6000023E+00  2.9887994E+02 
  1.0828648E+11 -1.5890007E+00  2.9893994E+02 
  1.0829342E+11 -1.5830002E+00  2.9893994E+02 
  1.0830039E+11 -1.5770035E+00  2.9896997E+02 
  1.0830733E+11 -1.5710030E+00  2.9900995E+02 
  1.0831256E+11 -1.5660019E+00  2.9896997E+02 
  1.0831951E+11 -1.5710030E+00  2.9901996E+02 
  1.0832647E+11 -1.5540009E+00  2.9906995E+02 
  1.0833342E+11 -1.5540009E+00  2.9906995E+02 
  1.0834038E+11 -1.5540009E+00  2.9901996E+02 
  1.0834733E+11 -1.5550003E+00  2.9896997E+02 
  1.0835429E+11 -1.5490036E+00  2.9901996E+02 
  1.0835907E+11 -1.5490036E+00  2.9896997E+02 
  1.0836602E+11 -1.5490036E+00  2.9896997E+02 
  1.0837298E+11 -1.5440025E+00  2.9887994E+02 
  1.0837993E+11 -1.5440025E+00  2.9887994E+02 
  1.0838689E+11 -1.5510025E+00  2.9877997E+02 
  1.0839384E+11 -1.5510025E+00  2.9868994E+02 
  1.0840156E+11 -1.5460014E+00  2.9863995E+02 
  1.0840852E+11 -1.5520020E+00  2.9863995E+02 
  1.0841547E+11 -1.5580025E+00  2.9853998E+02 
  1.0842243E+11 -1.5530014E+00  2.9844995E+02 
  1.0842938E+11 -1.5650024E+00  2.9834998E+02 
  1.0843590E+11 -1.5720024E+00  2.9820996E+02 
  1.0844286E+11 -1.5780029E+00  2.9806995E+02 
  1.0844981E+11 -1.5960007E+00  2.9793994E+02 
  1.0845677E+11 -1.5910034E+00  2.9782996E+02 
  1.0846372E+11 -1.6040001E+00  2.9765997E+02 
  1.0847068E+11 -1.6110001E+00  2.9750995E+02 
  1.0847763E+11 -1.6230011E+00  2.9733997E+02 
  1.0848502E+11 -1.6300011E+00  2.9712994E+02 
  1.0849198E+11 -1.6590004E+00  2.9693994E+02 
  1.0849850E+11 -1.6610031E+00  2.9671997E+02 
  1.0850545E+11 -1.6630020E+00  2.9652997E+02 
  1.0851241E+11 -1.6930008E+00  2.9620996E+02 
  1.0851936E+11 -1.7100029E+00  2.9607996E+02 
  1.0852632E+11 -1.7230034E+00  2.9583997E+02 
  1.0853327E+11 -1.7480011E+00  2.9551996E+02 
  1.0854023E+11 -1.7720032E+00  2.9527997E+02 
  1.0854718E+11 -1.7740021E+00  2.9500995E+02 
  1.0855414E+11 -1.8030014E+00  2.9476996E+02 
  1.0856109E+11 -1.8230019E+00  2.9434998E+02 
  1.0856805E+11 -1.8530006E+00  2.9407996E+02 
  1.0857500E+11 -1.8780022E+00  2.9366998E+02 
  1.0858196E+11 -1.8970032E+00  2.9334998E+02 
  1.0858891E+11 -1.9270020E+00  2.9297998E+02 
  1.0859587E+11 -1.9620018E+00  2.9262000E+02 
  1.0860282E+11 -1.9870033E+00  2.9221997E+02 
  1.0860978E+11 -2.0120010E+00  2.9188995E+02 
  1.0861673E+11 -2.0420036E+00  2.9140997E+02 
  1.0862369E+11 -2.0780029E+00  2.9098999E+02 
  1.0863064E+11 -2.1080017E+00  2.9057996E+02 
  1.0863760E+11 -2.1390038E+00  2.9008997E+02 
  1.0864455E+11 -2.1800003E+00  2.8967999E+02 
  1.0865151E+11 -2.2110023E+00  2.8918994E+02 
  1.0865890E+11 -2.2420006E+00  2.8862994E+02 
  1.0866280E+11 -2.2600021E+00  2.8831995E+02 
  1.0866976E+11 -2.3070030E+00  2.8777997E+02 
  1.0868102E+11 -2.3880005E+00  2.8700000E+02 
  1.0868666E+11 -2.4570007E+00  2.8627997E+02 
  1.0869144E+11 -2.4800034E+00  2.8606995E+02 
  1.0869840E+11 -2.5320015E+00  2.8545996E+02 
  1.0870492E+11 -2.6000023E+00  2.8481000E+02 
  1.0871187E+11 -2.6520004E+00  2.8416998E+02 
  1.0871883E+11 -2.7250023E+00  2.8348999E+02 
  1.0872578E+11 -2.8030014E+00  2.8278998E+02 
  1.0873274E+11 -2.8760033E+00  2.8201996E+02 
  1.0873969E+11 -2.9600029E+00  2.8116998E+02 
  1.0874665E+11 -3.0440025E+00  2.8027997E+02 
  1.0875360E+11 -3.1320038E+00  2.7931000E+02 
  1.0875578E+11 -3.1450005E+00  2.7896997E+02 
  1.0876273E+11 -3.2550011E+00  2.7778998E+02 
  1.0876969E+11 -3.3810005E+00  2.7640997E+02 
  1.0877664E+11 -3.5340004E+00  2.7459998E+02 
  1.0878142E+11 -5.2650032E+00  2.6550000E+02 
  1.0878838E+11  2.4671997E+01  2.3515997E+02 
  1.0879533E+11  2.3011997E+01  2.1843997E+02 
  1.0880229E+11  2.2290997E+01  2.1107999E+02 
  1.0880924E+11  2.1917999E+01  2.0721997E+02 
  1.0881620E+11  2.1588997E+01  2.0388998E+02 
  1.0882315E+11  2.1271999E+01  2.0067999E+02 
  1.0883011E+11  2.0922997E+01  1.9712997E+02 
  1.0883652E+11  2.0676998E+01  1.9467999E+02 
  1.0884348E+11  2.0528999E+01  1.9310999E+02 
  1.0885043E+11  2.0441998E+01  1.9213998E+02 
  1.0885739E+11  2.0383999E+01  1.9153000E+02 
  1.0886434E+11  2.0332996E+01  1.9101999E+02 
  1.0887086E+11  2.0293999E+01  1.9062000E+02 
  1.0887348E+11  2.0276997E+01  1.9046997E+02 
  1.0887738E+11  2.0262997E+01  1.9028000E+02 
  1.0888434E+11  2.0225998E+01  1.8991998E+02 
  1.0889129E+11  2.0195999E+01  1.8964999E+02 
  1.0889825E+11  2.0169998E+01  1.8937997E+02 
  1.0890520E+11  2.0144997E+01  1.8910999E+02 
  1.0891216E+11  2.0117996E+01  1.8885999E+02 
  1.0891913E+11  2.0098000E+01  1.8863998E+02 
  1.0892607E+11  2.0070999E+01  1.8838998E+02 
  1.0893173E+11  2.0056999E+01  1.8823999E+02 
  1.0893869E+11  2.0035000E+01  1.8801999E+02 
  1.0894564E+11  2.0017998E+01  1.8781000E+02 
  1.0895260E+11  2.0000999E+01  1.8762997E+02 
  1.0895955E+11  1.9981998E+01  1.8746997E+02 
  1.0896651E+11  1.9962997E+01  1.8728000E+02 
  1.0897346E+11  1.9946999E+01  1.8713998E+02 
  1.0898042E+11  1.9931000E+01  1.8694998E+02 
  1.0898737E+11  1.9913998E+01  1.8681000E+02 
  1.0899433E+11  1.9903000E+01  1.8664999E+02 
  1.0900388E+11  1.9876999E+01  1.8648999E+02 
  1.0900824E+11  1.9873997E+01  1.8638998E+02 
  1.0901519E+11  1.9857998E+01  1.8625998E+02 
  1.0902215E+11  1.9846996E+01  1.8612000E+02 
  1.0902910E+11  1.9834000E+01  1.8606000E+02 
  1.0903606E+11  1.9820000E+01  1.8593997E+02 
  1.0903780E+11  1.9815998E+01  1.8595999E+02 
  1.0904476E+11  1.9807999E+01  1.8589999E+02 
  1.0905171E+11  1.9794998E+01  1.8581000E+02 
  1.0905867E+11  1.9788998E+01  1.8570999E+02 
  1.0906562E+11  1.9771999E+01  1.8566998E+02 
  1.0907258E+11  1.9764000E+01  1.8560999E+02 
  1.0907953E+11  1.9752998E+01  1.8550998E+02 
